,_id,kind,etag,id,snippet,check_dup
52,6075fe24a6ab47101c298a12,youtube#searchResult,zvRJXkoHrtqtHMsQ_5W11xACPHg,"{'kind': 'youtube#video', 'videoId': 'LkUCMlUMtiA'}","{'publishedAt': '2017-10-10T16:33:43Z', 'channelId': 'UCyxZ8Y-q5Wu81GRR6U4CCiw', 'title': 'ชุดตกแต่ง  HONDA CIVIC S-SPORTY 2018 ใส่โฉม 2019 ไม่ได้', 'description': 'ราคาชุดชุดแต่งสเกิตร์ สติกเกอร์ชุดแต่งรถยนต์ สปอยเลอร์ สอบถาม สนใจชุดแต่ง S-SPORTY สนใจชุดแต่ง S-SPORTY ติดต่อสอบถาม ชุดแต่งรถยนต์ ADMIN เวลาทำการ ปกติ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LkUCMlUMtiA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LkUCMlUMtiA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LkUCMlUMtiA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CarZone TH', 'liveBroadcastContent': 'none', 'publishTime': '2017-10-10T16:33:43Z'}",LkUCMlUMtiA
53,6075fe24a6ab47101c298a13,youtube#searchResult,mr_g2fmYWJTsee0zE0eF-UFcF_0,"{'kind': 'youtube#video', 'videoId': 'T_PTO0u8rHU'}","{'publishedAt': '2018-03-04T09:30:28Z', 'channelId': 'UCk8AuIOm21D8kpmqxmIt68A', 'title': '🔥HOT🔥เปิดตัวเวทีแรก! &#39;อีสชำนาญ อีสานพาสวบ&#39; FC. กรี๊ดสนั่น - ก้อง ห้วยไร่ คอนเสิร์ต@วัดชัยฉิมพลี', 'description': 'วัดชัยฉิมพลี แขวงบางแวก เขตภาษีเจริญ กรุงเทพมหานคร 03/03/61 #รับชมเพื่อความบันเทิง #ฝากกดติดตามและแชร์ เป็นกําลังใจด้วยนะจ๊ะ.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/T_PTO0u8rHU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/T_PTO0u8rHU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/T_PTO0u8rHU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kaelar Live', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-04T09:30:28Z'}",T_PTO0u8rHU
54,6075fe24a6ab47101c298a14,youtube#searchResult,GoqLoNZyDRMJjbLad8qIefCSMrU,"{'kind': 'youtube#video', 'videoId': 'z4E1tuIE1Lk'}","{'publishedAt': '2018-03-28T10:00:13Z', 'channelId': 'UClr_YfEd1-V79bTrZe7cqrw', 'title': 'นี่เป็นคาเฟ่เปิด 24 ชม. ที่ผมพึ่งไปนอนมา!', 'description': 'ลืมใส่ค่าบริการของร้าน - นั่งทำงาน ไม่คิดค่าบริการสถานที่ - บอร์ดเกม ชั่วโมงละ 40 บาท - เตียงนอน ชั่วโมงละ 40 บาท.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/z4E1tuIE1Lk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/z4E1tuIE1Lk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/z4E1tuIE1Lk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BoomTharis', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-28T10:00:13Z'}",z4E1tuIE1Lk
55,6075fe24a6ab47101c298a15,youtube#searchResult,-WljR5L3WNsObFM-aHm1XOrqcwQ,"{'kind': 'youtube#video', 'videoId': 'rRhg06SK2OE'}","{'publishedAt': '2018-04-06T10:49:33Z', 'channelId': 'UCbnZg6ak7qs601DHifli5-g', 'title': 'ALY &amp; FILA ▼ TRANSMISSION BANGKOK 2018: The Spirit of the Warrior', 'description': 'TRACKLIST: 00:00 The Spirit of the Warrior Intro 02:46 Stephen Kirkwood - Hybrid 04:55 David Forbes & Paul Denton - Blizzard 09:19 Jon Mangan - Pulsate ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rRhg06SK2OE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rRhg06SK2OE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rRhg06SK2OE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Transmission Festival', 'liveBroadcastContent': 'none', 'publishTime': '2018-04-06T10:49:33Z'}",rRhg06SK2OE
56,6075fe24a6ab47101c298a16,youtube#searchResult,mzFoouGyMnA3M0UVmdI8N7IPKAc,"{'kind': 'youtube#video', 'videoId': 'Ekq_gCYtKU4'}","{'publishedAt': '2018-05-24T16:01:08Z', 'channelId': 'UCKZKs7tWfNLkbVdTMMEb2VA', 'title': 'VLOG | ครั้งแรกกับ ทุเรียนโลละ 3000 บุกร้านน้องนิด ตลาด อตก ชิมก่อนซื้อ ชอบแบบไหนจัดแบบนั้น', 'description': '3 กะเทย บุก @ตลาด อ.ต.ก.ร้านน้องนิด ระยองฮิ แม่ค้าเจ็บคอ เลยให้ช่วยขาย จุดขายของร้านนี้คือ ทุเรียนอร่อย และ ก็ชิมได้จนกว่าจะพอใจ น้องนิดบอก จะซื้อหรือไม่ก็ได้ แล้วแต่เลยจ้า ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ekq_gCYtKU4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ekq_gCYtKU4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ekq_gCYtKU4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Aum Bellezza', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-24T16:01:08Z'}",Ekq_gCYtKU4
57,6075fe24a6ab47101c298a17,youtube#searchResult,Wx75TliR-HrPplH2D0cB83nfjxY,"{'kind': 'youtube#video', 'videoId': 'LFKYMf33qaE'}","{'publishedAt': '2017-04-10T17:11:39Z', 'channelId': 'UCbnZg6ak7qs601DHifli5-g', 'title': 'ALY &amp; FILA ▼ TRANSMISSION BANGKOK 2017: The Lost Oracle', 'description': 'TRACKLIST: 00:00 The Lost Oracle intro 02:20 Paul van Dyk - Connected (Ferry Tayle Rework) 08:30 Sneijder & Bryan Kearney vs. Robert Miles - Proper ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LFKYMf33qaE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LFKYMf33qaE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LFKYMf33qaE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Transmission Festival', 'liveBroadcastContent': 'none', 'publishTime': '2017-04-10T17:11:39Z'}",LFKYMf33qaE
58,6075fe24a6ab47101c298a18,youtube#searchResult,0ZtZcoqYdxEtqOc1nyb3BrhyCGk,"{'kind': 'youtube#video', 'videoId': 'B9qJCI3YYJI'}","{'publishedAt': '2018-03-23T17:49:50Z', 'channelId': 'UC4fFmPHoNKYo8pRD5aum00g', 'title': 'เปลี่ยนจานขยาย เจาะรู เซาะร่อง Runstop เปลี่ยนง่าย ขาแปลงครบชุด : รถซิ่งไทยแลนด์', 'description': 'คลิปนี้ก่อนอื่นต้องขออภัยกับเสียงในคลิปนะครับ ที่บางช่วงจะซ่าๆ พอดีตอนอัดแล้วไมค์มีปัญหาครับ T T  ครั้งนี้ผมพามาที่ร้าน 1116 Auto พระราม 3 เพื่อที่จะมาซื้อชุดจานขยาย ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/B9qJCI3YYJI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B9qJCI3YYJI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B9qJCI3YYJI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'รถซิ่งไทยแลนด์ (RodzingThailand)', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-23T17:49:50Z'}",B9qJCI3YYJI
59,6075fe24a6ab47101c298a19,youtube#searchResult,pko9ykrIDv7hLjoyLM-Zibky5QE,"{'kind': 'youtube#video', 'videoId': 'v7p6YGM6IWo'}","{'publishedAt': '2018-02-01T09:31:54Z', 'channelId': 'UCb_aHLtpYEZOhvGPu6zY7AQ', 'title': 'กรรณิการ์ อ.ยงยุทธ ด้ามขวานcoverโดยไผ่ ชนะภักดี', 'description': 'บันทึก วันที่1 ก.พ.2561.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/v7p6YGM6IWo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/v7p6YGM6IWo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/v7p6YGM6IWo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'เช กูบ้าแล้ว ภาค๒', 'liveBroadcastContent': 'none', 'publishTime': '2018-02-01T09:31:54Z'}",v7p6YGM6IWo
60,6075fe24a6ab47101c298a1a,youtube#searchResult,GjlqOousdqk6EkG0wwma2i5OfkM,"{'kind': 'youtube#video', 'videoId': 'umL02IRphfM'}","{'publishedAt': '2018-05-02T12:09:42Z', 'channelId': 'UCnyukcxy9nb0723Sr79Bc2g', 'title': 'พาไปนั่งรถ Subaru Impreza STi รถJDMบ้านๆที่ไม่บ้านเลย', 'description': 'subaru impreza jdm 4wd engine.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/umL02IRphfM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/umL02IRphfM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/umL02IRphfM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DBigbike', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-02T12:09:42Z'}",umL02IRphfM
61,6075fe24a6ab47101c298a1b,youtube#searchResult,PfkUHHiLVIaYIj4pukDJGPN1pP4,"{'kind': 'youtube#video', 'videoId': 'oEsjpsUVrC8'}","{'publishedAt': '2017-10-30T08:42:15Z', 'channelId': 'UCyxZ8Y-q5Wu81GRR6U4CCiw', 'title': 'เชื่อมต่อสัญญาณBluetooth Yaris EและGเชื่อมต่อง่ายทำได้เอง', 'description': 'ฟังเพลงด้วยสัญญาณ Bluetooth สะดวกสบาย รุ่น E และG.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/oEsjpsUVrC8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oEsjpsUVrC8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oEsjpsUVrC8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CarZone TH', 'liveBroadcastContent': 'none', 'publishTime': '2017-10-30T08:42:15Z'}",oEsjpsUVrC8
62,6075fe24a6ab47101c298a1c,youtube#searchResult,Xov55fYJc6-zteuNHxKkILrXFbY,"{'kind': 'youtube#video', 'videoId': 'gNGVADspmdU'}","{'publishedAt': '2018-02-07T12:20:36Z', 'channelId': 'UCDTgLsNBH09mQr8QPc11U3g', 'title': 'Bella Raiwin Live [ เบลล่า ไรวินทร์ ] จูบ + รักเมียที่สุดในโลก Acoustic', 'description': 'จูบ + รักเมียที่สุดในโลก ถ่ายทอดในอารมณ์แบบอคูสติกใสๆ by Bella Raiwin Original by illslick.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gNGVADspmdU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gNGVADspmdU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gNGVADspmdU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Music Factor', 'liveBroadcastContent': 'none', 'publishTime': '2018-02-07T12:20:36Z'}",gNGVADspmdU
63,6075fe24a6ab47101c298a1d,youtube#searchResult,5zmNA1gcW01JMlyXcme6Rcww6Nk,"{'kind': 'youtube#video', 'videoId': 'BzKKYDEOqrI'}","{'publishedAt': '2017-09-30T16:38:11Z', 'channelId': 'UCyxZ8Y-q5Wu81GRR6U4CCiw', 'title': 'ชุดแต่งTOYOTA YARIS ATIV(เอทิฟ)s1แบบจัดเต็ม', 'description': 'ชุดแต่งYARIS ATIVชุดเอทีฟs-sportแบบจัดเต็ม เพิ่มเติมข้อมูลการออกรถที่ ชุดแต่งรถยนต์ สเกิตร์รอบคัน สปอยเลอร์ สอบถาม สนใจชุดแต่ง S-SPORTY ยินดีให้บริการคะ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/BzKKYDEOqrI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BzKKYDEOqrI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BzKKYDEOqrI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CarZone TH', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-30T16:38:11Z'}",BzKKYDEOqrI
64,6075fe24a6ab47101c298a1e,youtube#searchResult,kgNZKKVCO3PGrTckGYspmYUSlIw,"{'kind': 'youtube#video', 'videoId': 'rfOmGS-422U'}","{'publishedAt': '2018-04-01T06:24:39Z', 'channelId': 'UCk8AuIOm21D8kpmqxmIt68A', 'title': 'มาใหม่🔥&#39;ตาล มีไรจะบอก เนส ไหม⁉&#39; แสดงสด เนสกาแฟ ศรีนคร💓ตาล ลายสยาม【CUT】@ตลาดซุปเปอร์วันพลาซ่า', 'description': 'ตลาดซุปเปอร์วันพลาซ่า สี่แยกคลองตัน กทม. 31/03/61 #รับชมเพื่อความบันเทิง #ฝากกดติดตามและแชร์ เป็นกําลังใจด้วยนะจ๊ะ.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rfOmGS-422U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rfOmGS-422U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rfOmGS-422U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kaelar Live', 'liveBroadcastContent': 'none', 'publishTime': '2018-04-01T06:24:39Z'}",rfOmGS-422U
65,6075fe24a6ab47101c298a1f,youtube#searchResult,9QDMOeXjrzbQBo8Q7ylaB8dhR4w,"{'kind': 'youtube#video', 'videoId': 'gpssN7SOX_0'}","{'publishedAt': '2017-03-12T13:57:21Z', 'channelId': 'UCRvJDcHEXt0GK1lJ-6kMshA', 'title': 'เมดเล่ นักแสวงหา ตุ๊กตา ไม้ไผ่ (อาศรมแบนด์)', 'description': 'ร้านไม้เอก (พุทธบูชา 39)', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gpssN7SOX_0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gpssN7SOX_0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gpssN7SOX_0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'นวรัฐ ต่างสี', 'liveBroadcastContent': 'none', 'publishTime': '2017-03-12T13:57:21Z'}",gpssN7SOX_0
66,6075fe24a6ab47101c298a20,youtube#searchResult,lKOWwJkzd894jear-mYh4K0vUvk,"{'kind': 'youtube#video', 'videoId': 'QdsAuSUHczc'}","{'publishedAt': '2018-06-08T12:58:22Z', 'channelId': 'UC0KBde6BEdAGzHDdc16I-QA', 'title': 'BNK48- Mini Concert - Line Stickers Awards 08/06/18', 'description': 'Line Stickers Awards 2018 Central World , Bangkok 08/06/18 Members : สมาชิก MusicBNK48 JennisBNK48 NinkBNK48 JaaBNK48 MindBNK48 ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/QdsAuSUHczc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QdsAuSUHczc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QdsAuSUHczc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Nat Ji', 'liveBroadcastContent': 'none', 'publishTime': '2018-06-08T12:58:22Z'}",QdsAuSUHczc
67,6075fe24a6ab47101c298a21,youtube#searchResult,W5p8ZizR_WE9RUDcP4VRx2iUfdQ,"{'kind': 'youtube#video', 'videoId': 'wZtDPnLpuUg'}","{'publishedAt': '2017-09-01T11:26:40Z', 'channelId': 'UCRsbgXFhFXJZCXBg-8z6zBg', 'title': 'รู้ยัง! ค่าใช้จ่ายเวลาไปโอนบ้านที่กรมที่ดิน มีอะไรบ้าง Part 1 (GreenWay Station - Ep4)', 'description': 'RE/MAX GreenWay เป็นบริษัทรับฝาก-ขายอสังหาริมทรัพย์อันดับ1ในประเทศไทย ปิดการขายมาแล้วมากกว่า10000รายการ ด้วยประสบการ.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wZtDPnLpuUg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wZtDPnLpuUg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wZtDPnLpuUg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GreenWay Station', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-01T11:26:40Z'}",wZtDPnLpuUg
68,6075fe24a6ab47101c298a22,youtube#searchResult,OeJibSP65tTA4X2bHR0MLpjfSQI,"{'kind': 'youtube#video', 'videoId': 'B6_-kPzbQU8'}","{'publishedAt': '2017-04-15T17:55:28Z', 'channelId': 'UCbnZg6ak7qs601DHifli5-g', 'title': 'BRYAN KEARNEY ▼ TRANSMISSION BANGKOK 2017: The Lost Oracle', 'description': 'Tracklist https://1001.tl/2ptqxhut ℹ️ MORE INFO https://www.TransmissionFestival.com MERCHANDISE http://bit.ly/TMSHOP FACEBOOK https://www ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/B6_-kPzbQU8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B6_-kPzbQU8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B6_-kPzbQU8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Transmission Festival', 'liveBroadcastContent': 'none', 'publishTime': '2017-04-15T17:55:28Z'}",B6_-kPzbQU8
69,6075fe24a6ab47101c298a23,youtube#searchResult,ophmdNg4IuBee40E78WyIIW_KJQ,"{'kind': 'youtube#video', 'videoId': 'q5wWnCGA94o'}","{'publishedAt': '2018-03-16T08:35:24Z', 'channelId': 'UCnC5aXZr89SHVcJExkoUgKA', 'title': 'นัน  อนันต์ สมัครไมค์ 7 และรู้ว่าคนร้องเพลงนี้เสียแล้ว', 'description': 'นัน อนัน มาสมัครไมค์ 7 แต่ยังไม่รู้ว่าคนร้องเพลงพระจันทร์ไม่เต็มดวงเสียแล้ว 555.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/q5wWnCGA94o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/q5wWnCGA94o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/q5wWnCGA94o/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ลูกทุ่งไมค์ทอง FANCLUB', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-16T08:35:24Z'}",q5wWnCGA94o
70,6075fe24a6ab47101c298a24,youtube#searchResult,uA1fVvd94Qv6_Xv4tcGtt_XuECA,"{'kind': 'youtube#video', 'videoId': '8eC1ktlY3mM'}","{'publishedAt': '2018-05-01T13:05:11Z', 'channelId': 'UCnyukcxy9nb0723Sr79Bc2g', 'title': 'รีวิว Ducati Monster 821 ทำไมเป็นมอเตอร์ไซค์ที่น่าเล่นที่สุด ณ ตอนนี้', 'description': 'รีวิว มอเตอร์ไซค์ ducati monster 821.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8eC1ktlY3mM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8eC1ktlY3mM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8eC1ktlY3mM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DBigbike', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-01T13:05:11Z'}",8eC1ktlY3mM
71,6075fe24a6ab47101c298a25,youtube#searchResult,nuGMWouqmEwa9gr4ddKiYV6Zk4U,"{'kind': 'youtube#video', 'videoId': '_mmwwVMTgac'}","{'publishedAt': '2018-06-13T12:00:11Z', 'channelId': 'UClr_YfEd1-V79bTrZe7cqrw', 'title': 'คอนโดเพดานสูง ต่างจากปกติยังไง? (ฉบับเข้าใจง่าย by BoomTharis)', 'description': 'เข้าใจความแตกต่างของคอนโดเพดานสูง ข้อดี ข้อเสีย และเหตุผลว่าทำไมเดี๋ยวนี้คนถึงหันมาพัฒนาห้องคอนโดรูปแบบนี้กัน คอนโด Knightsbridge Space รัชโยธิน: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_mmwwVMTgac/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_mmwwVMTgac/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_mmwwVMTgac/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BoomTharis', 'liveBroadcastContent': 'none', 'publishTime': '2018-06-13T12:00:11Z'}",_mmwwVMTgac
72,6075fe24a6ab47101c298a26,youtube#searchResult,WlSrmjPA30Fx2GcwSYu412OSEoI,"{'kind': 'youtube#video', 'videoId': 'n6Iy92i36hQ'}","{'publishedAt': '2018-04-20T12:35:57Z', 'channelId': 'UCbnZg6ak7qs601DHifli5-g', 'title': 'THE THRILLSEEKERS pres. HYDRA ▼ TRANSMISSION BANGKOK 2018: The Spirit of the Warrior', 'description': 'The Thrillseekers pres. HYDRA album https://amplifydmusic.com/hydra TRACKLIST: 00:00 The Spirit of the Warrior Intro 02:22 The Thrillseekers pres. Hydra ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/n6Iy92i36hQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/n6Iy92i36hQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/n6Iy92i36hQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Transmission Festival', 'liveBroadcastContent': 'none', 'publishTime': '2018-04-20T12:35:57Z'}",n6Iy92i36hQ
73,6075fe24a6ab47101c298a27,youtube#searchResult,M4a26KmWJMsMVHgKo_r2GBVeORg,"{'kind': 'youtube#video', 'videoId': '6DwYwdG3In0'}","{'publishedAt': '2017-04-30T00:43:10Z', 'channelId': 'UCbnZg6ak7qs601DHifli5-g', 'title': 'MARKUS SCHULZ ▼ TRANSMISSION BANGKOK 2017: The Lost Oracle', 'description': 'Tracklist https://1001.tl/ku4qvwk ℹ️ MORE INFO https://www.TransmissionFestival.com MERCHANDISE http://bit.ly/TMSHOP FACEBOOK ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/6DwYwdG3In0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6DwYwdG3In0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6DwYwdG3In0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Transmission Festival', 'liveBroadcastContent': 'none', 'publishTime': '2017-04-30T00:43:10Z'}",6DwYwdG3In0
74,6075fe24a6ab47101c298a28,youtube#searchResult,vEDNiZvarDOlRWGQIgCUKDLRr6A,"{'kind': 'youtube#video', 'videoId': 'gjnIvWkfbow'}","{'publishedAt': '2016-09-26T10:00:11Z', 'channelId': 'UCYhFZz9lQXuM65Vq2bJeLbg', 'title': 'ฉันจะฝันถึงเธอ - วงขับร้องประสานเสียงแห่งมหาวิทยาลัยบูรพา (MUPA Chorus)', 'description': 'ขับร้องโดย : วงขับร้องประสานเสียงแห่งมหาวิทยาลัยบูรพา (MUPA Chorus)', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gjnIvWkfbow/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gjnIvWkfbow/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gjnIvWkfbow/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Suppapornpong Wongsiri', 'liveBroadcastContent': 'none', 'publishTime': '2016-09-26T10:00:11Z'}",gjnIvWkfbow
75,6075fe24a6ab47101c298a29,youtube#searchResult,MdUG4fztFzM3kJpR_LRInnitbYE,"{'kind': 'youtube#video', 'videoId': 'd1MAR4vK4ZU'}","{'publishedAt': '2017-06-30T19:23:08Z', 'channelId': 'UCtGl2b5srg7OyGsue6wn3mA', 'title': 'Making Leather Wallet : Money Clip Wallet #LeatherAddict EP 10', 'description': 'วันนี้ครูกัซมาทำกระเป๋าสตางค์แบบ Money Clip สำหรับคนพกบางๆ ดูกันเลยว่ากระเป๋าสตางค์ทรงนี้ทำกันอย่างไรในแบบฉบ.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/d1MAR4vK4ZU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d1MAR4vK4ZU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d1MAR4vK4ZU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'craftsmangus', 'liveBroadcastContent': 'none', 'publishTime': '2017-06-30T19:23:08Z'}",d1MAR4vK4ZU
